cust_id,balance,purchases,installments_purchases,cash_advance,credit_limit,payments,minimum_payments,fraud
C12764,1388.825312,974.42,72.5,1563.646228,1500,1071.874614,757.902835,0
C12765,12.313357,107.41,107.41,0,2500,128.572704,91.316321,0
C12766,300.140362,2366.36,1811.36,0,4000,2324.527168,184.880812,0
C12767,267.88449,129,0,2496.787814,12000,1974.293695,72.930255,0
C12768,179.882212,828,828,0,1000,649.951462,152.775223,0
C12769,49.901311,790.65,252.64,0,4000,680.166806,145.25185,0
C12770,468.138723,0,0,1478.624512,1500,3198.435463,260.253382,0
C12771,1197.052656,298.51,201.01,1362.13765,1700,2048.896136,486.579542,0
C12772,2632.469367,0,0,978.9806305,3000,737.932369,736.750992,0
C12773,24.479088,90,90,0,2500,128.865057,124.844559,0
C12774,1391.33075,530.5,0,0,1600,573.866182,482.499021,0
C12775,2748.868773,598.5,0,0,2000,518.300462,28483.25483,0
C12776,1525.273429,133.4,133.4,0,1500,568.44997,758.082192,0
C12777,149.345328,1424.4,93.49,0,5000,1214.676732,179.371816,0
C12778,1364.390161,786,140,0,5000,599.435586,323.619258,0
C12779,2274.992396,1794.82,176.1,2373.651556,7000,722.123971,505.65312,0
C12780,2611.487156,0,0,2527.237714,6500,1155.285734,726.008517,0
C12781,11930.78446,37.03,37.03,5171.710442,14000,3042.925661,2791.675875,0
C12782,95.843629,1210.95,1008.96,0,8000,1110.838265,127.360837,0
C12783,2518.248504,1086.17,73,487.263992,3000,708.689089,1030.266046,0
C12784,6380.474771,4381.33,2300.46,0,11500,1297.408037,864.1732459,0
C12785,937.052256,2003.98,1548.36,0,1200,1033.879447,725.200106,0
C12786,1693.287862,90,0,432.820851,1800,350.714526,666.121142,0
C12787,111.902733,1554.86,55.74,0,4000,1411.67445,128.359788,0
C12788,13.925681,462.78,40,0,2000,1047.090159,119.325453,0
C12789,3003.711667,349.45,349.45,0,2750,195.830629,26378.90782,0
C12790,13.75098,214.38,0,0,1500,1458.242991,178.665615,0
C12791,176.478557,600,0,0,1500,690.478077,77.300437,0
C12792,2124.720599,1006.01,320,0,5000,583.205075,579.876616,0
C12793,6043.926807,0,0,538.044813,6500,1454.548208,3032.250188,0
C12794,801.513783,1697.02,480,0,5500,959.353093,296.563549,0
C12795,2791.652315,0,0,229.417213,3000,548.068694,1298.976568,0
C12796,1452.868602,93.34,93.34,0,1500,361.630594,995.233726,0
C12797,5311.500998,2339.79,0,5930.115233,6500,6865.05666,1486.657279,0
C12798,58.142915,0,0,151.730077,1200,79.965023,136.403124,0
C12799,1738.454303,0,0,187.666429,7000,500.128525,407.848117,0
C12800,115.376754,448.15,0,0,9000,423.564594,174.871144,0
C12801,1615.436077,2610.29,203.32,884.570862,3600,689.414058,383.565211,0
C12802,111.789941,1157.94,214,0,7000,1209.840603,179.358734,0
C12803,11.4334,250,0,0,1800,1445.844749,84.417079,0
C12804,169.019496,4769.98,3605.63,0,4500,3998.399141,178.551031,0
C12805,1016.583226,120,120,0,1000,358.031022,853.500194,0
C12806,111.729154,824.1,0,344.286557,6500,2961.848966,143.140487,0
C12807,2486.194077,2869.17,1107.94,0,5500,718.693733,596.134475,0
C12808,2728.076143,155.32,155.32,713.751955,4500,630.56085,945.633907,0
C12809,467.220993,1110.17,470,814.088229,4000,2514.118359,185.120378,0
C12810,165.192464,206.32,206.32,0,3000,271.234786,162.988745,0
C12811,2414.43578,689.4,0,1156.608975,8500,1582.886402,610.758681,0
C12812,2432.276042,7156.11,1234.85,1543.726862,9500,1914.832296,621.422606,0
C12813,1485.081634,48.22,0,106.224702,1700,338.531014,542.822761,0
C12814,1723.637852,660.61,223.53,144.154129,2000,396.20761,476.229722,0
C12815,1738.802811,395,0,0,6000,566.494736,457.010558,0
C12816,1912.691045,0,0,9553.955906,10000,19998.38969,637.003067,0
C12817,302.142293,3612.24,272.19,0,10500,2866.24778,192.523653,0
C12818,185.725079,456.05,456.05,0,3000,446.660021,160.229568,0
C12819,2269.800656,0,0,3359.844146,3500,403.640958,967.007841,0
C12820,750.070967,311.2,0,0,1000,544.179931,181.243059,0
C12821,2287.854278,0,0,1176.120124,6000,3532.758968,551.975557,0
C12822,7.817753,170.02,170.02,0,2000,373.02841,73.301702,0
C12823,877.603886,7786.4,7571.4,0,6500,7328.487542,2494.776569,0
C12824,11642.60156,15108.47,12738.47,0,12000,16005.45204,11652.56511,1
C12825,2893.135916,0,0,1188.127404,4000,877.652143,928.776392,0
C12826,1589.083369,0,0,1527.089071,2000,287.350882,411.733393,0
C12827,2540.711001,844.38,0,197.620055,7000,576.312714,532.652119,0
C12828,1023.124791,1537.93,444.26,247.04197,9000,1070.149971,235.241959,0
C12829,3937.87556,0,0,1767.100074,12000,2108.79056,1046.614165,0
C12830,1079.008102,0,0,1259.571764,1200,1379.635287,271.364415,0
C12831,2545.614986,0,0,1353.803704,3000,716.417015,947.744413,0
C12832,1659.414215,324,0,2039.735576,4000,510.211233,542.325234,0
C12833,4484.839808,591.3,591.3,1402.722044,6500,1476.731171,1233.335517,0
C12834,335.360271,3237.47,0,0,2000,3137.11501,124.831219,0
C12835,8214.860286,5213.41,2816.81,0,15000,2137.637765,2046.519248,0
C12836,745.72702,137.7,102.7,0,2000,2443.972329,3239.395001,0
C12837,302.091029,0,0,3688.086261,2000,4032.526313,87.872257,0
C12838,438.550144,3647.61,243.82,0,7500,3130.109064,172.078686,0
C12839,646.745968,0,0,889.412824,1350,789.132988,184.544674,0
C12840,9266.08054,100,100,4383.296268,17500,2444.123547,2603.406476,0
C12841,2735.480264,100,100,6964.780053,9000,1129.128267,1362.581887,0
C12842,160.530303,299.38,0,836.768709,1200,41.244164,89.772488,0
C12843,2.386716,115,115,0,8500,99.456136,21.497533,0
C12844,199.753857,1569.23,628.72,0,7500,1480.652512,187.544352,0
C12845,1647.990537,127.46,0,0,3500,414.257207,486.378735,0
C12846,1362.551313,0,0,73.99384,1500,312.512407,357.297959,0
C12847,2221.252825,0,0,6448.247202,7000,397.799248,477.915036,0
C12848,101.138672,1411.82,865.8,0,3500,1357.403057,176.899874,0
C12849,19.411374,229.92,229.92,0,2000,254.145406,142.377232,0
C12850,189.11961,429.88,429.88,0,10000,723.776734,203.340471,0
C12851,67.86054,295.64,106.64,0,3000,374.782336,68.395337,0
C12852,1338.317684,0,0,1961.77281,2000,2313.97005,398.031823,0
C12853,5099.850196,805.45,109.55,587.441992,5000,1922.297415,3777.37996,0
C12854,68.222735,537.68,537.68,0,3000,577.379225,182.870068,0
C12855,4028.756012,361.07,256.69,0,4300,1279.931508,1537.985,0
C12856,9.730297,99.24,99.24,0,1000,195.347822,104.212617,0
C12857,224.915345,2330,2330,0,7500,3795.415177,194.174903,0
C12858,1378.911019,0,0,454.311051,1500,782.706659,424.424148,0
C12859,2017.948347,1137.55,0,145.93864,2500,2416.247973,667.805708,0
C12860,409.194212,1213.23,0,1751.419465,6000,5997.800728,178.416838,0
C12861,3130.53708,428.16,0,688.362421,4300,734.931543,688.847827,0
C12862,1143.409012,0,0,47.241537,1200,283.066151,353.608086,0
C12863,4215.771256,0,0,7870.352952,7500,5197.380969,1561.708701,0
C12864,54.952957,470.12,470.12,0,10000,1042.208975,178.107513,0
C12865,1539.46423,629.78,205.89,0,2000,559.336578,467.519551,0
C12866,2589.500085,0,0,2529.709392,5000,1647.938923,687.719999,0
C12867,798.070226,660.02,129.83,189.780271,2050,1238.467693,328.249203,0
C12868,6877.333016,0,0,3801.1506,9000,1370.858877,1757.148202,0
C12869,234.544023,2453.46,2044.49,0,6500,2869.929774,199.539528,0
C12870,4420.693904,0,0,3202.933702,4600,2831.140832,2544.866539,0
C12871,5757.919072,5544.45,2375.25,2722.524205,7000,2370.147958,2411.305205,0
C12872,2341.625484,2153.83,893.75,0,7500,774.4989,688.1366,0
C12873,1022.687467,409.92,409.92,177.186666,1000,774.611541,940.657454,0
C12874,1497.869891,806.64,124.95,0,1700,826.296904,857.418392,0
C12875,115.340163,54.67,54.67,727.568806,1200,410.867044,115.03558,0
C12876,1175.749847,848.26,733.26,1032.462268,1200,2117.531771,838.137478,0
C12877,512.058666,921.2,256.47,0,5500,1851.553319,786.58816,0
C12878,40.645069,636.83,0,0,7500,670.205252,182.978696,0
C12879,12323.84536,989.32,0,0,18000,9542.247486,2540.084696,0
C12880,967.177679,208.4,208.4,0,1000,431.402414,846.724721,0
C12881,97.453056,334.73,0,19.551802,2500,234.271939,117.297542,0
C12882,346.782576,961.12,0,0,7000,409.11342,373.884808,0
C12883,32.228288,73.45,0,0,4000,25.162565,163.322311,0
C12884,39.642014,0,0,45.175571,5000,0,864.1732459,0
C12885,1902.444082,0,0,2272.984507,2500,2751.373324,650.087006,0
C12886,600.777518,760.38,490.85,0,4500,829.712416,186.053091,0
C12887,2864.644318,135,65,4345.320169,7000,1626.504396,656.858685,0
C12888,4994.957253,0,0,2539.708186,6400,1107.988488,1242.754558,0
C12889,5392.29598,0,0,4020.9308,8000,8237.315179,1167.409427,0
C12890,1841.606048,0,0,2592.516363,2500,372.508487,427.337579,0
C12891,2809.125422,65.5,0,0,3000,534.051634,1900.025531,0
C12892,1305.724538,509.88,509.88,93.018864,1200,913.23046,1929.692587,0
C12893,258.148852,433.2,433.2,0,6000,229.824503,162.312596,0
C12894,162.722336,222.7,128,0,4250,367.719858,166.661302,0
C12895,4007.610043,83,0,9003.084705,10000,1308.070478,1221.251121,0
C12896,11.759081,100.94,100.94,0,6000,567.062237,134.693402,0
C12897,1384.008582,0,0,102.319161,1500,183.35091,212.446542,0
C12898,6980.228444,4400,400,913.382295,10000,1530.593874,1596.221236,0
C12899,2964.124423,118.05,118.05,157.301178,3000,359.886515,17563.48542,0
C12900,78.287038,1045.76,982.56,0,7000,944.999337,133.973858,0
C12901,1307.937701,1280.58,1043.18,0,1800,544.411381,337.179545,0
C12902,27.93791,205.92,205.92,0,1200,327.268542,110.286711,0
C12903,77.305919,171.06,171.06,0,1500,329.587528,148.763367,0
C12904,807.091888,1272.53,915.89,0,6000,2274.388713,227.352478,0
C12905,5423.576453,1672.55,1564.66,2768.037239,8500,2411.575976,4716.185183,0
C12906,1290.524209,1518.26,493.43,39.054692,1700,294.227995,383.572166,0
C12907,34.869037,356.32,356.32,0,1000,286.841222,129.155038,0
C12908,811.564879,558.08,66.04,0,8500,694.594504,201.679842,0
C12909,1109.109473,113,0,189.801109,2500,200.741855,234.552176,0
C12910,969.034643,50.85,0,0,1200,256.061264,309.02637,0
C12911,80.167956,1053.52,0,0,3000,970.48092,67.064056,0
C12912,607.912561,205.84,0,1076.492197,6000,258.631069,202.93187,0
C12913,0,199.73,177.73,0,9000,5557.460834,864.1732459,0
C12914,1758.703148,3955.35,452.99,0,7500,3561.755293,395.409663,0
C12915,169.062888,1556.66,1347.33,0,1000,1234.677121,169.47941,0
C12916,268.577278,0,0,5625.798427,9000,34107.07499,761.962503,0
C12917,1431.670328,1020.76,1020.76,0,5000,524.610416,409.222015,0
C12918,241.097264,790.6,726.7,0,1500,478.948292,168.169675,0
C12919,1484.705242,2673.3,401.28,4104.024116,5000,6169.78218,646.953153,0
C12920,54.80309,462.32,462.32,0,5000,422.709468,82.062989,0
C12921,1687.570137,162.04,89,0,1800,331.015115,919.874346,0
C12922,1182.045732,130,60,0,1200,279.439759,293.907914,0
C12923,2304.087171,0,0,3511.369006,3000,3004.655015,586.763635,0
C12924,8030.872986,0,0,4904.289845,8500,5467.375109,2135.03681,0
C12925,1.151323,60.3,0,0,1200,697.573197,864.1732459,0
C12926,188.701762,900.45,0,0,1200,1002.783773,74.503021,0
C12927,2136.814161,0,0,2120.653422,6000,1164.792197,527.241747,0
C12928,1747.858092,3048.4,547.6,119.336811,3000,1390.388571,864.1732459,0
C12929,2637.334329,0,0,1204.068667,3000,525.003763,994.387979,0
C12930,499.437461,0,0,496.939698,1200,956.458532,216.205066,0
C12931,21.32716,309.74,309.74,0,8500,444.809305,142.818479,0
C12932,1534.294061,6508.72,3165.82,0,6000,4954.001262,379.022468,0
C12933,61.954938,477.42,477.42,0,6000,584.052195,165.016896,0
C12934,1294.324002,0,0,101.183886,1500,495.527043,393.227405,0
C12935,657.831607,612.25,612.25,1422.284696,1500,2223.160653,170.167003,0
C12936,2708.9687,0,0,1655.456304,3000,647.36814,587.545978,0
C12937,689.764098,0,0,2289.78885,1800,2476.929255,202.931859,0
C12938,6329.586806,0,0,5489.844176,14600,18091.01347,1513.375079,0
C12939,4446.40675,0,0,245.067148,5000,1193.527453,2042.217585,0
C12940,1173.662921,0,0,1422.490362,1800,238.582391,258.649795,0
C12941,21.881488,168.08,168.08,0,1500,197.731378,156.052167,0
C12942,1518.638794,0,0,5187.029833,5500,6744.953537,1158.232955,0
C12943,1061.439175,0,0,137.757459,1200,446.265741,238.961902,0
C12944,1579.728772,0,0,124.941315,1800,464.305701,482.666125,0
C12945,6.149295,169.01,169.01,0,10000,731.852542,128.525835,0
C12946,2848.735428,95.67,0,272.559361,5500,679.138272,892.599825,0
C12947,32.215585,0,0,758.123122,7500,838.652563,216.581883,0
C12948,5823.907919,0,0,3225.842654,9500,1214.067137,1515.023913,0
C12949,978.567283,1401.54,1401.54,0,4500,1769.181653,302.284864,0
C12950,1588.447753,825.96,0,913.94708,4000,258.557194,308.812474,0
C12951,1530.883538,964.67,0,0,3000,288.366557,605.921914,0
C12952,180.230777,1653.91,656.81,0,11500,1785.782313,159.46795,0
C12953,256.182628,111.39,0,0,10000,16842.39187,751.683377,0
C12954,1794.484219,197.7,0,271.900257,1950,587.264565,630.117605,0
C12955,1103.988247,0,0,2070.856333,6500,333.050357,283.564425,0
C12956,1783.622522,0,0,99.516488,2000,453.767518,509.410087,0
C12957,3560.734141,0,0,1466.123982,4000,886.116717,1055.467811,0
C12958,4751.340645,309.86,309.86,0,8600,5883.427252,1488.472099,0
C12959,33.663794,585.6,585.6,0,1000,578.786142,191.914428,0
C12960,124.739834,1004.3,1004.3,0,4000,970.981432,179.454519,0
C12961,2786.494499,0,0,1547.268611,8000,837.844106,916.41672,0
C12962,6538.064926,1554.42,1361.32,1329.288028,7500,1213.586463,2575.138832,0
C12963,4360.032452,0,0,655.669266,4500,1345.389329,1263.872069,0
C12964,1013.23312,0,0,603.491005,1200,535.726687,206.591708,0
C12965,7215.745096,0,0,3682.382663,12000,1946.227099,1782.085048,0
C12966,2320.402196,436,436,3298.084294,4000,4664.822102,858.092813,0
C12967,8791.161142,0,0,3706.755143,12000,2244.627566,2916.278944,0
C12968,22.720976,853.75,730.25,0,6000,594.205112,45.492655,0
C12969,1083.787792,110,0,342.027342,1200,504.434613,438.752592,0
C12970,3.744802,154.5,0,0,3800,178.897596,30.229283,0
C12971,5968.583246,22381.97,3231.95,0,14500,20343.28681,1966.191831,1
C12972,2249.367093,902.43,0,0,2500,789.29843,705.466936,0
C12973,326.648686,1086.16,898.16,0,7000,2579.973654,191.872793,0
C12974,3481.400783,188,0,2747.982493,8500,844.591086,1063.696942,0
C12975,2237.238086,120,0,0,2500,343.102984,712.986387,0
C12976,1611.720259,955.59,81.74,0,5000,703.220116,457.013405,0
C12977,3294.951011,2923.07,161.07,3801.850865,13000,6320.790788,1002.946812,0
C12978,1436.783799,258.86,233.34,143.228646,1500,662.396392,404.768221,0
C12979,78.44322,1367.73,1367.73,0,6000,1229.147513,164.423401,0
C12980,3586.66025,342,165,5409.095889,6000,5949.072074,1315.504162,0
C12981,1119.464067,0,0,748.241727,3000,1951.116757,334.301206,0
C12982,190.872836,3011.36,3011.36,0,7500,2543.018081,70.915266,0
C12983,4881.395564,849.78,0,0,11500,1097.471776,1314.593462,0
C12984,891.111576,698.99,698.99,1208.994937,1500,2152.76797,371.913747,0
C12985,124.732546,301.07,0,0,5000,732.951933,133.935004,0
C12986,1820.216623,4877.66,2536.5,0,4500,1297.994539,408.293375,0
C12987,212.080181,618,285,0,6000,378.383325,169.341588,0
C12988,2135.406047,1600.09,174.96,78.600122,2500,699.818277,976.996811,0
C12989,523.329585,5819.46,1173.44,0,6000,5279.91437,194.433112,0
C12990,2655.715643,0,0,2179.449214,3000,893.586488,637.350978,0
C12991,17.415068,147.7,147.7,0,4000,177.088102,127.799107,0
C12992,347.577293,26.8,0,470.846474,500,28.654864,256.522546,0
C12993,2201.533726,0,0,2719.782919,3000,3436.911086,711.894455,0
C12994,169.850339,1693.03,1654.03,0,4000,1382.622524,181.773223,0
C12995,1584.358415,0,0,440.692946,4000,805.264643,452.084802,0
C12996,5030.927831,99,0,2999.769235,6000,1144.381323,1143.067027,0
C12997,982.165343,435.72,390.07,0,2300,917.52463,1319.508567,0
C12998,233.376877,1178.12,276.62,0,6000,1098.390459,177.323148,0
C12999,1201.149593,851.21,590.76,0,3600,978.569968,362.83664,0
C13000,36.607995,224.4,0,0,2100,372.093413,151.08003,0
C13001,2380.291402,1433.2,945.46,254.450638,7000,1877.023036,616.430163,0
C13002,198.377577,0,0,3882.683613,9000,6200.550587,114.23108,0
C13003,27.585915,0,0,1209.369868,11000,14176.74867,46.573054,0
C13004,1369.969909,1770,0,460.484164,1800,1692.52541,365.78324,0
C13005,100.037595,414.48,414.48,0,1000,234.619774,144.362561,0
C13006,1412.593167,1278.5,0,0,10500,1296.772849,327.424876,0
C13007,3473.463277,1182.95,464.2,0,6000,955.667752,1243.191013,0
C13008,411.894578,2948.1,241.51,0,4000,2520.35969,185.983855,0
C13009,3380.990237,984.31,0,508.157584,3800,1694.781649,2591.170425,0
C13010,381.959463,1013.6,0,476.74727,3500,2246.428764,103.601608,0
C13011,449.456201,3597.02,763.89,978.9806305,2000,3901.786339,177.54056,0
C13012,1134.830372,833.98,0,0,7500,285.23111,184.13146,0
C13013,1358.798385,0,0,174.369769,1500,337.074078,294.178618,0
C13014,177.550964,2188.88,2087.88,0,7500,2372.21499,188.138313,0
C13015,1310.839573,646.28,224.11,2350.427153,1500,1758.379933,908.470064,0
C13016,1088.568358,436.8,286.8,0,1000,363.125659,1618.005527,0
C13017,341.233281,277.06,277.06,0,2800,2859.947327,2595.876353,0
C13018,1289.327381,892,329,0,3500,655.143647,360.636863,0
C13019,597.297664,689.67,460.8,73.693002,3511.111111,2327.014381,246.495299,0
C13020,894.081947,1901.71,48.6,206.61878,1500,947.130141,220.745296,0
C13021,1492.035204,2429.23,748.53,0,7000,4373.664316,373.988419,0
C13022,112.514659,459.51,184.86,0,1200,211.625556,103.297347,0
C13023,795.401963,3408.01,0,0,5000,5797.060195,242.410057,0
C13024,1987.474619,2254.03,646.64,988.51815,3000,898.751834,862.981582,0
C13025,6995.3025,999.77,999.77,978.9806305,8000,2863.397049,2553.534465,0
C13026,72.518075,525,525,0,1000,553.4725,181.029848,0
C13027,541.61305,554.79,0,468.601675,7000,2500.847222,226.781819,0
C13028,1919.443036,0,0,5427.830151,5500,2936.557193,626.771938,0
C13029,60.837925,387.42,387.42,0,1500,347.63772,172.234687,0
C13030,33.954525,158,158,0,1200,178.116509,64.695731,0
C13031,491.91535,4527.64,200.33,0,2300,4139.307545,287.805087,0
C13032,733.988674,83.47,0,0,9000,195.17029,219.056873,0
C13033,5606.778018,283.88,159,3637.857309,14500,12124.63957,1923.472385,0
C13034,408.310297,0,0,777.912775,1500,1488.832955,193.298562,0
C13035,580.649334,0,0,1133.582799,1200,215.025138,291.847732,0
C13036,2709.099711,354.92,0,340.821615,8500,997.929231,642.622594,0
C13037,3821.413393,197,116.5,3926.684678,7000,700.151706,1540.518189,0
C13038,1224.95436,0,0,292.385578,1400,350.078829,566.002062,0
C13039,3846.74253,0,0,1932.460679,5600,496.245836,538.346874,0
C13040,5500.316126,0,0,4930.998256,9000,10036.80464,1915.072549,0
C13041,364.516232,0,0,720.251306,6500,94.932543,158.639188,0
C13042,688.993252,803.57,803.57,0,2000,253.769944,195.362332,0
C13043,3781.053716,764.19,764.19,279.13821,7000,1640.238914,2951.847301,0
C13044,1394.445085,0,0,279.693602,1600,389.817084,510.935129,0
C13045,117.205812,215,0,0,1750,86.403222,182.994424,0
C13046,4373.439331,1959.04,389,5124.126997,7000,820.851704,1409.800552,0
C13047,2931.237524,150,0,1434.135353,3000,577.725789,1683.482088,0
C13048,310.666963,881.87,372,0,7500,274.936052,212.361801,0
C13049,970.120944,120,0,394.626936,1500,1646.068152,299.386794,0
C13050,931.144615,1864.5,0,148.542419,2000,194.303595,215.542334,0
C13051,1484.996584,170,0,0,1500,406.189673,479.239093,0
C13052,1967.931753,1344.85,0,2509.019799,3500,3772.740721,600.505507,0
C13053,74.653975,603.6,350,0,2500,431.710102,134.295856,0
C13054,84.783684,203.6,203.6,0,1500,206.472169,166.325041,0
C13055,668.742738,951.97,287.14,0,1000,1362.945215,310.674253,0
C13056,3790.510114,2626.06,389.38,0,7500,2057.425716,2605.968939,0
C13057,58.241599,792.35,792.35,0,10000,762.107502,160.56702,0
C13058,226.804333,669.19,0,0,8000,1093.526476,173.672316,0
C13059,216.595085,270.21,0,232.881575,6000,453.391188,199.633262,0
C13060,1552.53528,2072.43,554.03,0,7000,2522.068213,389.675365,0
C13061,1131.445959,0,0,1498.390707,1950,662.653149,213.351598,0
C13062,1048.403657,652.24,0,0,4000,2274.855647,669.585057,0
C13063,460.956973,145.28,110.03,1404.503073,8000,1235.201553,199.811334,0
C13064,5873.201628,146.68,104.02,2206.510074,8000,1951.218091,1669.058818,0
C13065,281.349361,473.34,473.34,0,1500,153.209881,182.388625,0
C13066,1207.886609,143,143,1358.395174,3000,398.257086,235.957305,0
C13067,9.12851,80.06,0,0,1600,0,864.1732459,0
C13068,929.473356,0,0,1335.247069,6000,430.236948,236.775013,0
C13069,907.120507,98,98,2683.566903,3000,514.338268,796.476168,0
C13070,744.112849,1628.08,1001.85,0,6000,892.732912,263.48702,0
C13071,0,63.3,63.3,0,2700,0,864.1732459,0
